Starting new run:  K= -1.000000, -1.661800, 36.745900, -1.622700, 3.242100 - Mon Jun 26 15:00:49 2023

alphaQube;alphaDotQube;thetaQube;thetaDotQube;z;thetaTarget;p1x;p1y;p2x;p2y;alphaCam;alphaDotCam;cameraAngle;twoDotCheck;Kx;KxCam;alphaDotCamLP;alphaDotCamButterworth;camControl;systemTime
0.003068;-0.230097;-0.000000;0.000000;0.134499;0.000000;47.500000;91.500000;234.500000;91.500000;0.000000;0.802534;0.000000;1;-0.767762;0.087473;0.129999;-0.041339;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.000000;0.000000;0.134499;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;-0.802570;-0.306392;1;-0.021764;-0.268526;-0.056515;-0.056602;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.000000;0.000000;0.134499;0.000000;47.500000;91.500000;233.500000;93.500000;-0.010752;-0.811145;-0.616060;1;-0.021764;-0.268526;-0.207441;-0.053932;0;Mon Jun 26 15:01:00 2023
0.006136;0.230097;-0.000000;0.000000;0.134499;0.000000;47.500000;92.500000;234.500000;92.500000;0.000000;1.613668;0.000000;1;0.836968;-0.704454;0.156781;-0.083354;0;Mon Jun 26 15:01:00 2023
0.006136;0.230097;-0.000000;0.000000;0.134499;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;-0.802538;-0.306392;1;0.836968;-0.704454;-0.035083;-0.084123;0;Mon Jun 26 15:01:00 2023
0.003068;-0.230097;-0.000000;0.000000;0.134499;0.000000;48.500000;92.500000;233.500000;93.500000;-0.005405;-0.008676;-0.309704;1;-0.767762;-0.603734;-0.029801;-0.035250;0;Mon Jun 26 15:01:00 2023
0.003068;-0.230097;-0.000000;0.000000;0.134499;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;0.008676;-0.306392;1;-0.767762;-0.603734;-0.022106;-0.000396;0;Mon Jun 26 15:01:00 2023
0.003068;0.000000;-0.000000;0.000000;0.134499;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;0.000000;-0.306392;1;-0.021764;-0.332284;-0.017685;0.003079;0;Mon Jun 26 15:01:01 2023
0.003068;0.000000;-0.000000;0.000000;0.134499;0.000000;47.500000;91.500000;234.500000;91.500000;0.000000;0.802551;0.000000;1;-0.021764;-0.332284;0.146362;0.010926;0;Mon Jun 26 15:01:01 2023
0.003068;0.000000;-0.000000;0.000000;0.134499;0.000000;47.500000;91.500000;235.500000;92.500000;-0.005319;-0.798284;-0.304762;1;-0.021764;-0.099078;-0.042567;0.044763;0;Mon Jun 26 15:01:01 2023
0.003068;0.000000;-0.000000;0.000000;0.134499;0.000000;47.500000;91.500000;234.500000;92.500000;-0.005348;-0.004269;-0.306392;1;-0.021764;-0.099078;-0.034907;0.066870;0;Mon Jun 26 15:01:01 2023
0.006136;0.230097;-0.000000;0.000000;0.134499;0.000000;47.500000;91.500000;235.500000;92.500000;-0.005319;0.004269;-0.304762;1;0.836968;-0.114202;-0.027072;0.038804;0;Mon Jun 26 15:01:01 2023
0.006136;0.230097;-0.000000;0.000000;0.134499;0.000000;48.500000;91.500000;234.500000;94.500000;-0.016128;-1.622141;-0.924045;1;0.836968;-0.114202;-0.346086;-0.042167;0;Mon Jun 26 15:01:01 2023
0.003068;-0.230097;-0.000000;0.000000;0.134499;0.000000;48.500000;91.500000;233.500000;92.500000;-0.005405;1.609190;-0.309704;1;-0.767762;-0.863832;0.044969;-0.160319;0;Mon Jun 26 15:01:01 2023
0.003068;-0.230097;-0.000000;0.000000;0.134499;0.000000;47.500000;92.500000;234.500000;92.500000;0.000000;0.811243;0.000000;1;-0.767762;-0.863832;0.198224;-0.207434;0;Mon Jun 26 15:01:01 2023
0.003068;0.000000;-0.000000;0.000000;0.134499;0.000000;48.500000;91.500000;233.500000;92.500000;-0.005405;-0.811214;-0.309704;1;-0.021764;-0.807021;-0.003664;-0.099783;0;Mon Jun 26 15:01:01 2023
0.003068;0.000000;-0.000000;0.000000;0.134499;0.000000;47.500000;91.500000;233.500000;93.500000;-0.010752;-0.802465;-0.616060;1;-0.021764;-0.807021;-0.163424;0.039774;0;Mon Jun 26 15:01:01 2023
